# x	y	u	v	flags	mask
1.6287e+01	7.0866e+00	-4.9579e+00	-6.8468e+00	1.0000e+00	0.0000e+00
1.6660e+01	7.0866e+00	-4.8942e+00	-6.7589e+00	1.0000e+00	0.0000e+00
1.7033e+01	7.0866e+00	-4.8216e+00	-6.6587e+00	1.0000e+00	0.0000e+00
1.7406e+01	7.0866e+00	-4.7173e+00	-6.5147e+00	1.0000e+00	0.0000e+00
1.7779e+01	7.0866e+00	-4.3040e+00	-5.9442e+00	1.0000e+00	0.0000e+00
1.8152e+01	7.0866e+00	-4.2085e+00	-5.8124e+00	1.0000e+00	0.0000e+00
1.8525e+01	7.0866e+00	-4.0741e+00	-5.6268e+00	1.0000e+00	0.0000e+00
1.8898e+01	7.0866e+00	-3.8695e+00	-5.3443e+00	1.0000e+00	0.0000e+00
1.9271e+01	7.0866e+00	-3.5491e+00	-4.9020e+00	1.0000e+00	0.0000e+00
1.9644e+01	7.0866e+00	-2.8697e+00	-3.9641e+00	1.0000e+00	0.0000e+00
2.4865e-01	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	6.7136e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	6.7136e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	6.7136e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	6.7136e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	6.7136e+00	-2.5267e+00	-4.1029e+00	1.0000e+00	0.0000e+00
7.3353e+00	6.7136e+00	-2.1771e+00	-5.2445e+00	1.0000e+00	0.0000e+00
7.7082e+00	6.7136e+00	-2.0208e+00	-5.7551e+00	1.0000e+00	0.0000e+00
8.0812e+00	6.7136e+00	-1.9311e+00	-6.0481e+00	1.0000e+00	0.0000e+00
8.4542e+00	6.7136e+00	-1.7974e+00	-6.4847e+00	1.0000e+00	0.0000e+00
8.8272e+00	6.7136e+00	-1.6967e+00	-6.8136e+00	1.0000e+00	0.0000e+00
9.2002e+00	6.7136e+00	-1.6179e+00	-7.0709e+00	1.0000e+00	0.0000e+00
9.5731e+00	6.7136e+00	-1.5961e+00	-7.1420e+00	1.0000e+00	0.0000e+00
9.9461e+00	6.7136e+00	-1.5815e+00	-7.1897e+00	1.0000e+00	0.0000e+00
1.0319e+01	6.7136e+00	-1.5694e+00	-7.2293e+00	1.0000e+00	0.0000e+00
1.0692e+01	6.7136e+00	-1.5578e+00	-7.2672e+00	1.0000e+00	0.0000e+00
1.1065e+01	6.7136e+00	-1.5499e+00	-7.2928e+00	1.0000e+00	0.0000e+00
1.1438e+01	6.7136e+00	-1.5448e+00	-7.3094e+00	1.0000e+00	0.0000e+00
1.1811e+01	6.7136e+00	-1.5429e+00	-7.3158e+00	1.0000e+00	0.0000e+00
1.2184e+01	6.7136e+00	-1.5406e+00	-7.3232e+00	1.0000e+00	0.0000e+00
1.2557e+01	6.7136e+00	-1.5381e+00	-7.3313e+00	1.0000e+00	0.0000e+00
1.2930e+01	6.7136e+00	-2.6288e+00	-7.3871e+00	1.0000e+00	0.0000e+00
1.3303e+01	6.7136e+00	-3.5472e+00	-7.3067e+00	1.0000e+00	0.0000e+00
1.3676e+01	6.7136e+00	-4.3685e+00	-7.1922e+00	1.0000e+00	0.0000e+00
1.4049e+01	6.7136e+00	-5.1356e+00	-7.0922e+00	1.0000e+00	0.0000e+00
1.4422e+01	6.7136e+00	-5.0984e+00	-7.0408e+00	1.0000e+00	0.0000e+00
1.4795e+01	6.7136e+00	-5.0685e+00	-6.9995e+00	1.0000e+00	0.0000e+00
1.5168e+01	6.7136e+00	-5.0714e+00	-7.0035e+00	1.0000e+00	0.0000e+00
1.5541e+01	6.7136e+00	-4.9578e+00	-6.8468e+00	1.0000e+00	0.0000e+00
1.5914e+01	6.7136e+00	-4.8892e+00	-6.7520e+00	1.0000e+00	0.0000e+00
1.6287e+01	6.7136e+00	-4.8319e+00	-6.6729e+00	1.0000e+00	0.0000e+00
1.6660e+01	6.7136e+00	-4.7523e+00	-6.5631e+00	1.0000e+00	0.0000e+00
1.7033e+01	6.7136e+00	-4.6660e+00	-6.4439e+00	1.0000e+00	0.0000e+00
1.7406e+01	6.7136e+00	-4.5424e+00	-6.2732e+00	1.0000e+00	0.0000e+00
1.7779e+01	6.7136e+00	-4.0616e+00	-5.6096e+00	1.0000e+00	0.0000e+00
1.8152e+01	6.7136e+00	-3.9570e+00	-5.4651e+00	1.0000e+00	0.0000e+00
1.8525e+01	6.7136e+00	-3.8115e+00	-5.2642e+00	1.0000e+00	0.0000e+00
1.8898e+01	6.7136e+00	-3.5934e+00	-4.9632e+00	1.0000e+00	0.0000e+00
1.9271e+01	6.7136e+00	-3.2595e+00	-4.5023e+00	1.0000e+00	0.0000e+00
1.9644e+01	6.7136e+00	-2.5685e+00	-3.5483e+00	1.0000e+00	0.0000e+00
2.4865e-01	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	6.3407e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	6.3407e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	6.3407e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	6.3407e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	6.3407e+00	-2.9381e+00	-2.7595e+00	1.0000e+00	0.0000e+00
7.3353e+00	6.3407e+00	-2.5350e+00	-4.0758e+00	1.0000e+00	0.0000e+00
7.7082e+00	6.3407e+00	-2.3293e+00	-4.7474e+00	1.0000e+00	0.0000e+00
8.0812e+00	6.3407e+00	-2.2031e+00	-5.1598e+00	1.0000e+00	0.0000e+00
8.4542e+00	6.3407e+00	-2.0049e+00	-5.8071e+00	1.0000e+00	0.0000e+00
8.8272e+00	6.3407e+00	-1.8450e+00	-6.3293e+00	1.0000e+00	0.0000e+00
9.2002e+00	6.3407e+00	-1.7086e+00	-6.7747e+00	1.0000e+00	0.0000e+00
9.5731e+00	6.3407e+00	-1.6648e+00	-6.9175e+00	1.0000e+00	0.0000e+00
9.9461e+00	6.3407e+00	-1.6339e+00	-7.0185e+00	1.0000e+00	0.0000e+00
1.0319e+01	6.3407e+00	-1.6075e+00	-7.1047e+00	1.0000e+00	0.0000e+00
1.0692e+01	6.3407e+00	-1.5818e+00	-7.1887e+00	1.0000e+00	0.0000e+00
1.1065e+01	6.3407e+00	-1.5641e+00	-7.2466e+00	1.0000e+00	0.0000e+00
1.1438e+01	6.3407e+00	-1.5524e+00	-7.2848e+00	1.0000e+00	0.0000e+00
1.1811e+01	6.3407e+00	-1.5522e+00	-7.2855e+00	1.0000e+00	0.0000e+00
1.2184e+01	6.3407e+00	-1.5469e+00	-7.3026e+00	1.0000e+00	0.0000e+00
1.2557e+01	6.3407e+00	-1.5412e+00	-7.3214e+00	1.0000e+00	0.0000e+00
1.2930e+01	6.3407e+00	-2.5117e+00	-7.3819e+00	1.0000e+00	0.0000e+00
1.3303e+01	6.3407e+00	-3.3584e+00	-7.2468e+00	1.0000e+00	0.0000e+00
1.3676e+01	6.3407e+00	-4.1636e+00	-7.0543e+00	1.0000e+00	0.0000e+00
1.4049e+01	6.3407e+00	-4.9704e+00	-6.8642e+00	1.0000e+00	0.0000e+00
1.4422e+01	6.3407e+00	-4.9111e+00	-6.7822e+00	1.0000e+00	0.0000e+00
1.4795e+01	6.3407e+00	-4.8648e+00	-6.7183e+00	1.0000e+00	0.0000e+00
1.5168e+01	6.3407e+00	-4.8549e+00	-6.7047e+00	1.0000e+00	0.0000e+00
1.5541e+01	6.3407e+00	-4.6868e+00	-6.4725e+00	1.0000e+00	0.0000e+00
1.5914e+01	6.3407e+00	-4.5880e+00	-6.3363e+00	1.0000e+00	0.0000e+00
1.6287e+01	6.3407e+00	-4.5068e+00	-6.2241e+00	1.0000e+00	0.0000e+00
1.6660e+01	6.3407e+00	-4.4001e+00	-6.0768e+00	1.0000e+00	0.0000e+00
1.7033e+01	6.3407e+00	-4.2886e+00	-5.9228e+00	1.0000e+00	0.0000e+00
1.7406e+01	6.3407e+00	-4.1313e+00	-5.7057e+00	1.0000e+00	0.0000e+00
1.7779e+01	6.3407e+00	-3.5897e+00	-4.9580e+00	1.0000e+00	0.0000e+00
1.8152e+01	6.3407e+00	-3.4720e+00	-4.7955e+00	1.0000e+00	0.0000e+00
1.8525e+01	6.3407e+00	-3.3108e+00	-4.5731e+00	1.0000e+00	0.0000e+00
1.8898e+01	6.3407e+00	-3.0748e+00	-4.2472e+00	1.0000e+00	0.0000e+00
1.9271e+01	6.3407e+00	-2.7279e+00	-3.7683e+00	1.0000e+00	0.0000e+00
1.9644e+01	6.3407e+00	-2.0481e+00	-2.8299e+00	1.0000e+00	0.0000e+00
2.4865e-01	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	5.9677e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	5.9677e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	5.9677e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	5.9677e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	5.9677e+00	-3.2816e+00	-1.6376e+00	1.0000e+00	0.0000e+00
7.3353e+00	5.9677e+00	-2.8912e+00	-2.9125e+00	1.0000e+00	0.0000e+00
7.7082e+00	5.9677e+00	-2.6669e+00	-3.6452e+00	1.0000e+00	0.0000e+00
8.0812e+00	5.9677e+00	-2.5197e+00	-4.1259e+00	1.0000e+00	0.0000e+00
8.4542e+00	5.9677e+00	-2.2748e+00	-4.9256e+00	1.0000e+00	0.0000e+00
8.8272e+00	5.9677e+00	-2.0613e+00	-5.6226e+00	1.0000e+00	0.0000e+00
9.2002e+00	5.9677e+00	-1.8692e+00	-6.2500e+00	1.0000e+00	0.0000e+00
9.5731e+00	5.9677e+00	-1.7969e+00	-6.4864e+00	1.0000e+00	0.0000e+00
9.9461e+00	5.9677e+00	-1.7423e+00	-6.6646e+00	1.0000e+00	0.0000e+00
1.0319e+01	5.9677e+00	-1.6933e+00	-6.8244e+00	1.0000e+00	0.0000e+00
1.0692e+01	5.9677e+00	-1.6429e+00	-6.9890e+00	1.0000e+00	0.0000e+00
1.1065e+01	5.9677e+00	-1.6064e+00	-7.1083e+00	1.0000e+00	0.0000e+00
1.1438e+01	5.9677e+00	-1.5810e+00	-7.1913e+00	1.0000e+00	0.0000e+00
1.1811e+01	5.9677e+00	-1.5746e+00	-7.2121e+00	1.0000e+00	0.0000e+00
1.2184e+01	5.9677e+00	-1.5623e+00	-7.2523e+00	1.0000e+00	0.0000e+00
1.2557e+01	5.9677e+00	-1.5487e+00	-7.2968e+00	1.0000e+00	0.0000e+00
1.2930e+01	5.9677e+00	-2.5117e+00	-7.3819e+00	1.0000e+00	0.0000e+00
1.3303e+01	5.9677e+00	-3.2933e+00	-7.1569e+00	1.0000e+00	0.0000e+00
1.3676e+01	5.9677e+00	-4.0163e+00	-6.8509e+00	1.0000e+00	0.0000e+00
1.4049e+01	5.9677e+00	-4.7367e+00	-6.5415e+00	1.0000e+00	0.0000e+00
1.4422e+01	5.9677e+00	-4.6483e+00	-6.4195e+00	1.0000e+00	0.0000e+00
1.4795e+01	5.9677e+00	-4.5807e+00	-6.3261e+00	1.0000e+00	0.0000e+00
1.5168e+01	5.9677e+00	-4.5544e+00	-6.2898e+00	1.0000e+00	0.0000e+00
1.5541e+01	5.9677e+00	-4.3165e+00	-5.9614e+00	1.0000e+00	0.0000e+00
1.5914e+01	5.9677e+00	-4.1842e+00	-5.7788e+00	1.0000e+00	0.0000e+00
1.6287e+01	5.9677e+00	-4.0777e+00	-5.6318e+00	1.0000e+00	0.0000e+00
1.6660e+01	5.9677e+00	-3.9439e+00	-5.4471e+00	1.0000e+00	0.0000e+00
1.7033e+01	5.9677e+00	-3.8084e+00	-5.2600e+00	1.0000e+00	0.0000e+00
1.7406e+01	5.9677e+00	-3.6211e+00	-5.0014e+00	1.0000e+00	0.0000e+00
1.7779e+01	5.9677e+00	-3.0516e+00	-4.2152e+00	1.0000e+00	0.0000e+00
1.8152e+01	5.9677e+00	-2.9283e+00	-4.0450e+00	1.0000e+00	0.0000e+00
1.8525e+01	5.9677e+00	-2.7619e+00	-3.8153e+00	1.0000e+00	0.0000e+00
1.8898e+01	5.9677e+00	-2.5234e+00	-3.4860e+00	1.0000e+00	0.0000e+00
1.9271e+01	5.9677e+00	-2.1882e+00	-3.0233e+00	1.0000e+00	0.0000e+00
1.9644e+01	5.9677e+00	-1.5647e+00	-2.1625e+00	1.0000e+00	0.0000e+00
2.4865e-01	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	5.5947e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	5.5947e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	5.5947e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	5.5947e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	5.5947e+00	-3.5308e+00	-8.2387e-01	1.0000e+00	0.0000e+00
7.3353e+00	5.5947e+00	-3.1790e+00	-1.9409e+00	1.0000e+00	0.0000e+00
7.7082e+00	5.5947e+00	-2.9531e+00	-2.6462e+00	1.0000e+00	0.0000e+00
8.0812e+00	5.5947e+00	-2.7944e+00	-3.1355e+00	1.0000e+00	0.0000e+00
8.4542e+00	5.5947e+00	-2.5164e+00	-3.9905e+00	1.0000e+00	0.0000e+00
8.8272e+00	5.5947e+00	-2.2521e+00	-4.7889e+00	1.0000e+00	0.0000e+00
9.2002e+00	5.5947e+00	-1.9975e+00	-5.5478e+00	1.0000e+00	0.0000e+00
9.5731e+00	5.5947e+00	-1.8693e+00	-5.8656e+00	1.0000e+00	0.0000e+00
9.9461e+00	5.5947e+00	-1.7652e+00	-6.1130e+00	1.0000e+00	0.0000e+00
1.0319e+01	5.5947e+00	-1.6665e+00	-6.3393e+00	1.0000e+00	0.0000e+00
1.0692e+01	5.5947e+00	-1.5593e+00	-6.5765e+00	1.0000e+00	0.0000e+00
1.1065e+01	5.5947e+00	-1.4771e+00	-6.7513e+00	1.0000e+00	0.0000e+00
1.1438e+01	5.5947e+00	-1.4160e+00	-6.8744e+00	1.0000e+00	0.0000e+00
1.1811e+01	5.5947e+00	-1.3914e+00	-6.9122e+00	1.0000e+00	0.0000e+00
1.2184e+01	5.5947e+00	-1.3612e+00	-6.9724e+00	1.0000e+00	0.0000e+00
1.2557e+01	5.5947e+00	-1.3276e+00	-7.0392e+00	1.0000e+00	0.0000e+00
1.2930e+01	5.5947e+00	-2.3317e+00	-7.2046e+00	1.0000e+00	0.0000e+00
1.3303e+01	5.5947e+00	-3.0845e+00	-6.9161e+00	1.0000e+00	0.0000e+00
1.3676e+01	5.5947e+00	-3.7589e+00	-6.5195e+00	1.0000e+00	0.0000e+00
1.4049e+01	5.5947e+00	-4.4261e+00	-6.1127e+00	1.0000e+00	0.0000e+00
1.4422e+01	5.5947e+00	-4.3022e+00	-5.9417e+00	1.0000e+00	0.0000e+00
1.4795e+01	5.5947e+00	-4.2088e+00	-5.8127e+00	1.0000e+00	0.0000e+00
1.5168e+01	5.5947e+00	-4.1628e+00	-5.7493e+00	1.0000e+00	0.0000e+00
1.5541e+01	5.5947e+00	-3.8133e+00	-5.2668e+00	1.0000e+00	0.0000e+00
1.5914e+01	5.5947e+00	-3.6467e+00	-5.0368e+00	1.0000e+00	0.0000e+00
1.6287e+01	5.5947e+00	-5.4393e+00	-7.5114e+00	0.0000e+00	0.0000e+00
1.6660e+01	5.5947e+00	-3.3574e+00	-4.6373e+00	1.0000e+00	0.0000e+00
1.7033e+01	5.5947e+00	-3.2013e+00	-4.4218e+00	1.0000e+00	0.0000e+00
1.7406e+01	5.5947e+00	-2.9898e+00	-4.1299e+00	1.0000e+00	0.0000e+00
1.7779e+01	5.5947e+00	-2.4303e+00	-3.3574e+00	1.0000e+00	0.0000e+00
1.8152e+01	5.5947e+00	-2.3365e+00	-3.2280e+00	1.0000e+00	0.0000e+00
1.8525e+01	5.5947e+00	-2.1756e+00	-3.0059e+00	1.0000e+00	0.0000e+00
1.8898e+01	5.5947e+00	-1.9497e+00	-2.6940e+00	1.0000e+00	0.0000e+00
1.9271e+01	5.5947e+00	-1.6485e+00	-2.2783e+00	1.0000e+00	0.0000e+00
1.9644e+01	5.5947e+00	-1.1159e+00	-1.5430e+00	1.0000e+00	0.0000e+00
2.4865e-01	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	5.2217e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	5.2217e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	5.2217e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	5.2217e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	5.2217e+00	-3.7077e+00	-2.0171e-01	1.0000e+00	0.0000e+00
7.3353e+00	5.2217e+00	-3.3989e+00	-1.1160e+00	1.0000e+00	0.0000e+00
7.7082e+00	5.2217e+00	-3.1794e+00	-1.7412e+00	1.0000e+00	0.0000e+00
8.0812e+00	5.2217e+00	-3.0149e+00	-2.1972e+00	1.0000e+00	0.0000e+00
8.4542e+00	5.2217e+00	-2.7109e+00	-3.0281e+00	1.0000e+00	0.0000e+00
8.8272e+00	5.2217e+00	-2.3949e+00	-3.8559e+00	1.0000e+00	0.0000e+00
9.2002e+00	5.2217e+00	-2.0674e+00	-4.6867e+00	1.0000e+00	0.0000e+00
9.5731e+00	5.2217e+00	-1.8636e+00	-5.0693e+00	1.0000e+00	0.0000e+00
9.9461e+00	5.2217e+00	-1.6890e+00	-5.3737e+00	1.0000e+00	0.0000e+00
1.0319e+01	5.2217e+00	-1.5359e+00	-7.3387e+00	0.0000e+00	0.0000e+00
1.0692e+01	5.2217e+00	-1.3235e+00	-5.9539e+00	1.0000e+00	0.0000e+00
1.1065e+01	5.2217e+00	-1.1709e+00	-6.1761e+00	1.0000e+00	0.0000e+00
1.1438e+01	5.2217e+00	-1.0547e+00	-6.3337e+00	1.0000e+00	0.0000e+00
1.1811e+01	5.2217e+00	-1.0024e+00	-6.3858e+00	1.0000e+00	0.0000e+00
1.2184e+01	5.2217e+00	-9.4353e-01	-6.4628e+00	1.0000e+00	0.0000e+00
1.2557e+01	5.2217e+00	-8.7794e-01	-6.5485e+00	1.0000e+00	0.0000e+00
1.2930e+01	5.2217e+00	-1.9715e+00	-6.8500e+00	1.0000e+00	0.0000e+00
1.3303e+01	5.2217e+00	-2.7590e+00	-6.5618e+00	1.0000e+00	0.0000e+00
1.3676e+01	5.2217e+00	-3.4525e+00	-6.1440e+00	1.0000e+00	0.0000e+00
1.4049e+01	5.2217e+00	-4.1264e+00	-5.6989e+00	1.0000e+00	0.0000e+00
1.4422e+01	5.2217e+00	-3.9671e+00	-5.4790e+00	1.0000e+00	0.0000e+00
1.4795e+01	5.2217e+00	-3.8496e+00	-5.3169e+00	1.0000e+00	0.0000e+00
1.5168e+01	5.2217e+00	-3.7862e+00	-5.2294e+00	1.0000e+00	0.0000e+00
1.5541e+01	5.2217e+00	-3.3633e+00	-4.6455e+00	1.0000e+00	0.0000e+00
1.5914e+01	5.2217e+00	-3.1716e+00	-4.3808e+00	1.0000e+00	0.0000e+00
1.6287e+01	5.2217e+00	-3.0239e+00	-4.1770e+00	1.0000e+00	0.0000e+00
1.6660e+01	5.2217e+00	-2.8584e+00	-3.9485e+00	1.0000e+00	0.0000e+00
1.7033e+01	5.2217e+00	-2.7022e+00	-3.7328e+00	1.0000e+00	0.0000e+00
1.7406e+01	5.2217e+00	-2.4950e+00	-3.4469e+00	1.0000e+00	0.0000e+00
1.7779e+01	5.2217e+00	-2.0042e+00	-2.7693e+00	1.0000e+00	0.0000e+00
1.8152e+01	5.2217e+00	-1.9251e+00	-2.6601e+00	1.0000e+00	0.0000e+00
1.8525e+01	5.2217e+00	-1.7855e+00	-2.4673e+00	1.0000e+00	0.0000e+00
1.8898e+01	5.2217e+00	-1.5928e+00	-2.2014e+00	1.0000e+00	0.0000e+00
1.9271e+01	5.2217e+00	-1.3396e+00	-1.8518e+00	1.0000e+00	0.0000e+00
1.9644e+01	5.2217e+00	-8.9130e-01	-1.2329e+00	1.0000e+00	0.0000e+00
2.4865e-01	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
